Date,adj close,close,high,low,open,volume
2021-03-22,367.6737976074219,392.5899963378906,394.07000732421875,389.9700012207031,390.0299987792969,73778600
2021-03-23,364.77984619140625,389.5,393.4599914550781,388.6600036621094,391.9100036621094,90686600
2021-03-24,362.9255676269531,387.5199890136719,392.75,387.4700012207031,391.0,97588600
2021-03-25,364.9671630859375,389.70001220703125,390.54998779296875,383.8999938964844,385.9800109863281,116128600
2021-03-26,370.84857177734375,395.9800109863281,396.4100036621094,390.2900085449219,390.92999267578125,114409100
2021-03-29,370.6612854003906,395.7799987792969,396.75,392.80999755859375,394.3999938964844,108107600
2021-03-30,369.677978515625,394.7300109863281,395.45001220703125,393.0199890136719,394.4200134277344,76262200
2021-03-31,371.1763000488281,396.3299865722656,398.0,395.30999755859375,395.3399963378906,112734200
2021-04-01,375.1846923828125,400.6099853515625,400.6700134277344,398.17999267578125,398.3999938964844,99682900
2021-04-05,380.5697326660156,406.3599853515625,406.94000244140625,403.3800048828125,403.4599914550781,91684800
2021-04-06,380.3450927734375,406.1199951171875,407.239990234375,405.3999938964844,405.760009765625,62021000
2021-04-07,380.78521728515625,406.5899963378906,406.9599914550781,405.45001220703125,405.94000244140625,55836300
2021-04-08,382.59271240234375,408.5199890136719,408.5799865722656,406.92999267578125,407.92999267578125,57863100
2021-04-09,385.37420654296875,411.489990234375,411.6700134277344,408.260009765625,408.3900146484375,61104600
2021-04-12,385.51470947265625,411.6400146484375,411.92999267578125,410.20001220703125,410.8500061035156,56704900
2021-04-13,386.65728759765625,412.8599853515625,413.5299987792969,411.1199951171875,411.5299987792969,56551000
2021-04-14,385.3367614746094,411.45001220703125,413.9599914550781,410.8699951171875,412.8299865722656,61659900
2021-04-15,389.4762878417969,415.8699951171875,416.1600036621094,413.69000244140625,413.739990234375,60229800
2021-04-16,390.77801513671875,417.260009765625,417.9100036621094,415.7300109863281,417.25,82037300
2021-04-19,388.8580017089844,415.2099914550781,416.739990234375,413.7900085449219,416.260009765625,78498500
2021-04-20,386.0111389160156,412.1700134277344,415.0899963378906,410.5899963378906,413.9100036621094,81851800
2021-04-21,389.66357421875,416.07000732421875,416.2900085449219,411.3599853515625,411.510009765625,66793000
2021-04-22,386.104736328125,412.2699890136719,416.7799987792969,411.1300048828125,415.8900146484375,97582800
2021-04-23,390.2911071777344,416.739990234375,418.25,412.7900085449219,412.8699951171875,73209200
2021-04-26,391.10577392578125,417.6099853515625,418.2200012207031,416.80999755859375,417.44000244140625,52182400
2021-04-27,391.0215759277344,417.5199890136719,418.1400146484375,416.29998779296875,417.92999267578125,51303100
2021-04-28,390.9091491699219,417.3999938964844,419.010009765625,416.8999938964844,417.80999755859375,51238900
2021-04-29,393.4002990722656,420.05999755859375,420.7200012207031,416.44000244140625,420.32000732421875,78544300
2021-04-30,390.8154602050781,417.29998779296875,418.5400085449219,416.3399963378906,417.6300048828125,85527000
2021-05-03,391.65838623046875,418.20001220703125,419.8399963378906,417.6700134277344,419.42999267578125,68128300
2021-05-04,389.24212646484375,415.6199951171875,416.6000061035156,411.6700134277344,416.07000732421875,101591200
2021-05-05,389.3638916015625,415.75,417.6300048828125,415.1499938964844,417.3800048828125,60162200
2021-05-06,392.47320556640625,419.07000732421875,419.2099914550781,413.67999267578125,415.8299865722656,74321400
2021-05-07,395.32952880859375,422.1199951171875,422.82000732421875,419.1600036621094,419.8900146484375,67733800
2021-05-10,391.4148864746094,417.94000244140625,422.739990234375,417.80999755859375,422.5,81852400
2021-05-11,387.9216003417969,414.2099914550781,415.2699890136719,410.05999755859375,413.1000061035156,116888000
2021-05-12,379.6800842285156,405.4100036621094,412.5899963378906,404.0,411.2300109863281,134811000
2021-05-13,384.24102783203125,410.2799987792969,412.3500061035156,407.0199890136719,407.07000732421875,106394000
2021-05-14,390.1412048339844,416.5799865722656,417.489990234375,413.17999267578125,413.2099914550781,82201600
2021-05-17,389.14849853515625,415.5199890136719,416.3900146484375,413.3599853515625,415.3900146484375,65129200
2021-05-18,385.795654296875,411.94000244140625,416.05999755859375,411.7699890136719,415.79998779296875,59810200
2021-05-19,384.78424072265625,410.8599853515625,411.04998779296875,405.3299865722656,406.9200134277344,106467100
2021-05-20,388.9237060546875,415.2799987792969,416.6300048828125,411.6700134277344,411.79998779296875,78022200
2021-05-21,388.60528564453125,414.94000244140625,418.20001220703125,414.45001220703125,416.8699951171875,76578700
2021-05-24,392.56683349609375,419.1700134277344,420.32000732421875,417.0799865722656,417.3399963378906,51376700
2021-05-25,391.69586181640625,418.239990234375,420.7099914550781,417.6199951171875,420.3299865722656,57451400
2021-05-26,392.47320556640625,419.07000732421875,419.6099853515625,417.760009765625,418.8699951171875,43088600
2021-05-27,392.6792297363281,419.2900085449219,420.7200012207031,418.989990234375,420.1700134277344,56707700
2021-05-28,393.3816223144531,420.0400085449219,421.25,419.7900085449219,420.9700012207031,58520200
2021-06-01,393.03515625,419.6700134277344,422.7200012207031,419.20001220703125,422.57000732421875,54216600
2021-06-02,393.6531677246094,420.3299865722656,421.2300109863281,419.2900085449219,420.3699951171875,49097100
2021-06-03,392.1922302246094,418.7699890136719,419.989990234375,416.2799987792969,417.8500061035156,58138800
2021-06-04,395.7791748046875,422.6000061035156,422.9200134277344,418.8399963378906,420.75,55938800
2021-06-07,395.3951721191406,422.19000244140625,422.7799987792969,421.19000244140625,422.5899963378906,51555000
2021-06-08,395.4794921875,422.2799987792969,423.2099914550781,420.32000732421875,423.1099853515625,47134300
2021-06-09,394.889404296875,421.6499938964844,423.260009765625,421.4100036621094,423.17999267578125,48436300
2021-06-10,396.72503662109375,423.6099853515625,424.6300048828125,421.54998779296875,422.9599914550781,51020100
2021-06-11,397.380615234375,424.30999755859375,424.42999267578125,422.82000732421875,424.20001220703125,45570800
2021-06-14,398.2703552246094,425.260009765625,425.3699951171875,423.1000061035156,424.42999267578125,42358500
2021-06-15,397.53985595703125,424.4800109863281,425.4599914550781,423.5400085449219,425.4200134277344,51508500
2021-06-16,395.3201904296875,422.1099853515625,424.8699951171875,419.9200134277344,424.6300048828125,80386100
2021-06-17,395.18914794921875,421.9700012207031,423.0199890136719,419.32000732421875,421.6700134277344,90949700
2021-06-18,389.85784912109375,414.9200134277344,417.8299865722656,414.70001220703125,417.0899963378906,118676300
2021-06-21,395.43902587890625,420.8599853515625,421.05999755859375,415.92999267578125,416.79998779296875,72822000
2021-06-22,397.5531005859375,423.1099853515625,424.0,420.0799865722656,420.8500061035156,57700300
2021-06-23,397.07391357421875,422.6000061035156,424.04998779296875,422.510009765625,423.19000244140625,49445400
2021-06-24,399.42291259765625,425.1000061035156,425.54998779296875,424.6199951171875,424.8900146484375,45110300
2021-06-25,400.8417663574219,426.6099853515625,427.0899963378906,425.54998779296875,425.8999938964844,58129500
2021-06-28,401.6497802734375,427.4700012207031,427.6499938964844,425.8900146484375,427.1700134277344,53159600
2021-06-29,401.8658752441406,427.70001220703125,428.55999755859375,427.1300048828125,427.8800048828125,35970500
2021-06-30,402.20416259765625,428.05999755859375,428.7799987792969,427.17999267578125,427.2099914550781,64827900
2021-07-01,404.4309997558594,430.42999267578125,430.6000061035156,428.79998779296875,428.8699951171875,53441000
2021-07-02,407.5223388671875,433.7200012207031,434.1000061035156,430.5199890136719,431.6700134277344,57697700
2021-07-06,406.77996826171875,432.92999267578125,434.010009765625,430.010009765625,433.7799987792969,68710400
2021-07-07,408.21759033203125,434.4599914550781,434.760009765625,431.510009765625,433.6600036621094,63549500
2021-07-08,404.8913879394531,430.9200134277344,431.7300109863281,427.5199890136719,428.7799987792969,97595200
2021-07-09,409.2134704589844,435.5199890136719,435.8399963378906,430.7099914550781,432.5299987792969,76238600
2021-07-12,410.6793518066406,437.0799865722656,437.3500061035156,434.9700012207031,435.42999267578125,52889600
2021-07-13,409.27935791015625,435.5899963378906,437.8399963378906,435.30999755859375,436.239990234375,52911300
2021-07-14,409.8900451660156,436.239990234375,437.9200134277344,434.9100036621094,437.3999938964844,64130400
2021-07-15,408.489990234375,434.75,435.5299987792969,432.7200012207031,434.80999755859375,55126400
2021-07-16,405.2859802246094,431.3399963378906,436.05999755859375,430.9200134277344,436.010009765625,75874700
2021-07-19,399.3008117675781,424.9700012207031,431.4100036621094,421.9700012207031,426.19000244140625,147987000
2021-07-20,405.02301025390625,431.05999755859375,432.4200134277344,424.8299865722656,425.67999267578125,99608200
2021-07-21,408.3021545410156,434.54998779296875,434.70001220703125,431.010009765625,432.3399963378906,64724400
2021-07-22,409.15716552734375,435.4599914550781,435.7200012207031,433.69000244140625,434.739990234375,47878500
2021-07-23,413.3665771484375,439.94000244140625,440.29998779296875,436.7900085449219,437.5199890136719,63766600
2021-07-26,414.38134765625,441.0199890136719,441.0299987792969,439.260009765625,439.30999755859375,43719200
2021-07-27,412.4927673339844,439.010009765625,439.94000244140625,435.989990234375,439.9100036621094,67397100
2021-07-28,412.3236389160156,438.8299865722656,440.29998779296875,437.30999755859375,439.67999267578125,52472400
2021-07-29,414.0337219238281,440.6499938964844,441.79998779296875,439.80999755859375,439.82000732421875,47435300
2021-07-30,412.0229797363281,438.510009765625,440.05999755859375,437.7699890136719,437.9100036621094,68951200
2021-08-02,411.15850830078125,437.5899963378906,440.92999267578125,437.2099914550781,440.3399963378906,58783300
2021-08-03,414.5035095214844,441.1499938964844,441.2799987792969,436.1000061035156,438.44000244140625,58053900
2021-08-04,412.464599609375,438.9800109863281,441.1199951171875,438.7300109863281,439.7799987792969,46732200
2021-08-05,415.07659912109375,441.760009765625,441.8500061035156,439.8800048828125,440.2200012207031,38969700
2021-08-06,415.76251220703125,442.489990234375,442.94000244140625,441.79998779296875,442.1000061035156,46930000
2021-08-09,415.42431640625,442.1300048828125,442.79998779296875,441.30999755859375,442.4599914550781,41222600
2021-08-10,415.9410400390625,442.67999267578125,443.44000244140625,441.8800048828125,442.6099853515625,43339300
2021-08-11,416.9746398925781,443.7799987792969,443.8800048828125,442.6199951171875,443.82000732421875,44034300
2021-08-12,418.2243347167969,445.1099853515625,445.260009765625,442.6600036621094,443.6199951171875,38909400
2021-08-13,418.9853820800781,445.9200134277344,445.94000244140625,445.07000732421875,445.5899963378906,39470300
2021-08-16,419.97198486328125,446.9700012207031,447.1099853515625,442.8699951171875,444.5299987792969,73740000
2021-08-17,417.2189636230469,444.0400085449219,444.9599914550781,440.8500061035156,444.239990234375,92673900
2021-08-18,412.6525573730469,439.17999267578125,444.6300048828125,438.9200134277344,442.9599914550781,89351900
2021-08-19,413.2913818359375,439.8599853515625,441.1400146484375,436.1199951171875,436.2699890136719,92812200
2021-08-20,416.580078125,443.3599853515625,443.7099914550781,439.7099914550781,440.2300109863281,72008700
2021-08-23,420.24444580078125,447.260009765625,448.2300109863281,443.44000244140625,445.1600036621094,54973000
2021-08-24,420.91156005859375,447.9700012207031,448.5400085449219,447.4200134277344,447.9700012207031,38744700
2021-08-25,421.7947998046875,448.9100036621094,449.4599914550781,447.7699890136719,448.1700134277344,40529700
2021-08-26,419.3048400878906,446.260009765625,448.8599853515625,446.1600036621094,448.6099853515625,57829600
2021-08-27,423.0538330078125,450.25,450.6499938964844,447.05999755859375,447.1199951171875,77235100
2021-08-30,424.9142761230469,452.2300109863281,453.07000732421875,450.7099914550781,450.9700012207031,48357400
2021-08-31,424.2846984863281,451.55999755859375,452.489990234375,450.9200134277344,452.1300048828125,59300200
2021-09-01,424.51025390625,451.79998779296875,453.1099853515625,451.54998779296875,452.55999755859375,48721400
2021-09-02,425.8163146972656,453.19000244140625,454.04998779296875,451.9100036621094,453.32000732421875,42501000
2021-09-03,425.712890625,453.0799865722656,453.6300048828125,451.54998779296875,451.9800109863281,47170500
2021-09-07,424.19073486328125,451.4599914550781,452.80999755859375,450.739990234375,452.7099914550781,51671500
2021-09-08,423.6739807128906,450.9100036621094,451.6700134277344,448.8599853515625,450.8900146484375,56181900
2021-09-09,421.8605651855469,448.9800109863281,452.57000732421875,448.7200012207031,450.70001220703125,57970400
2021-09-10,418.5343322753906,445.44000244140625,451.489990234375,445.30999755859375,451.0400085449219,89948200
2021-09-13,419.6055603027344,446.5799865722656,448.9200134277344,444.1099853515625,448.6400146484375,83738600
2021-09-14,417.34112548828125,444.1700134277344,448.3399963378906,443.2200012207031,448.1199951171875,78197100
2021-09-15,420.8269348144531,447.8800048828125,448.4100036621094,443.44000244140625,444.6199951171875,78792200
2021-09-16,420.1598815917969,447.1700134277344,448.3599853515625,444.0199890136719,447.32000732421875,77786700
2021-09-17,416.0670166015625,441.3999938964844,445.3699951171875,441.0199890136719,444.9200134277344,118425000
2021-09-20,409.1294860839844,434.0400085449219,436.55999755859375,428.8599853515625,434.8800048828125,166445500
2021-09-21,408.7430114746094,433.6300048828125,437.9100036621094,433.07000732421875,436.5299987792969,92526100
2021-09-22,412.7302551269531,437.8599853515625,440.0299987792969,433.75,436.04998779296875,102350100
2021-09-23,417.7449645996094,443.17999267578125,444.8900146484375,439.6000061035156,439.8500061035156,76396000
2021-09-24,418.43304443359375,443.9100036621094,444.6700134277344,441.2099914550781,441.44000244140625,62094800
2021-09-27,417.2359313964844,442.6400146484375,444.04998779296875,441.8999938964844,442.80999755859375,61371100
2021-09-28,408.8278503417969,433.7200012207031,440.0400085449219,432.94000244140625,439.69000244140625,130436300
2021-09-29,409.5159606933594,434.45001220703125,437.0400085449219,433.8500061035156,435.19000244140625,82329200
2021-09-30,404.5107727050781,429.1400146484375,436.7699890136719,428.7799987792969,436.0199890136719,140506000
2021-10-01,409.3180236816406,434.239990234375,436.0299987792969,427.2300109863281,430.9800109863281,129240100
2021-10-04,404.0393371582031,428.6400146484375,433.9599914550781,426.3599853515625,433.0,128570000
2021-10-05,408.243408203125,433.1000061035156,435.489990234375,429.3900146484375,430.239990234375,90682500
2021-10-06,409.9400939941406,434.8999938964844,435.1199951171875,427.5400085449219,429.2699890136719,113032200
2021-10-07,413.484375,438.6600036621094,441.67999267578125,438.20001220703125,438.3900146484375,72437500
2021-10-08,412.7302551269531,437.8599853515625,439.8900146484375,437.19000244140625,439.4800109863281,74557400
2021-10-11,409.7421875,434.69000244140625,440.260009765625,434.6199951171875,437.1600036621094,65233300
2021-10-12,408.7336730957031,433.6199951171875,436.1000061035156,432.7799987792969,435.6700134277344,71181200
2021-10-13,410.2041320800781,435.17999267578125,436.04998779296875,431.5400085449219,434.7099914550781,72974000
2021-10-14,417.10394287109375,442.5,442.6600036621094,438.5799865722656,439.0799865722656,70236800
2021-10-15,420.2805480957031,445.8699951171875,446.260009765625,444.0899963378906,444.75,66260200
2021-10-18,421.5247802734375,447.19000244140625,447.54998779296875,443.2699890136719,443.9700012207031,62213200
2021-10-19,424.7767639160156,450.6400146484375,450.7099914550781,448.2699890136719,448.9200134277344,46996800
2021-10-20,426.4452209472656,452.4100036621094,452.7300109863281,451.010009765625,451.1300048828125,49571600
2021-10-21,427.5574645996094,453.5899963378906,453.8299865722656,451.30999755859375,451.7699890136719,41305400
2021-10-22,427.11444091796875,453.1199951171875,454.6700134277344,451.04998779296875,453.1300048828125,58845100
2021-10-25,429.4049377441406,455.54998779296875,455.8999938964844,452.3900146484375,454.2799987792969,45214500
2021-10-26,429.7913513183594,455.9599914550781,458.489990234375,455.55999755859375,457.20001220703125,56075100
2021-10-27,427.8873291015625,453.94000244140625,457.1600036621094,453.8599853515625,456.45001220703125,72438000
2021-10-28,432.0160827636719,458.32000732421875,458.3999938964844,455.45001220703125,455.4599914550781,51437900
2021-10-29,432.892578125,459.25,459.55999755859375,455.55999755859375,455.8699951171875,70162400
2021-11-01,433.6372985839844,460.0400085449219,460.70001220703125,458.20001220703125,460.29998779296875,48433600
2021-11-02,435.39056396484375,461.8999938964844,462.2300109863281,460.0799865722656,460.2200012207031,48908400
2021-11-03,438.0487365722656,464.7200012207031,465.1499938964844,460.8299865722656,461.29998779296875,52509800
2021-11-04,440.11297607421875,466.9100036621094,467.0,464.989990234375,465.3599853515625,52847100
2021-11-05,441.64007568359375,468.5299987792969,470.6499938964844,466.9200134277344,469.2799987792969,66390600
2021-11-08,442.0171203613281,468.92999267578125,470.2300109863281,468.20001220703125,469.70001220703125,50405200
2021-11-09,440.55596923828125,467.3800048828125,469.57000732421875,465.8800048828125,469.32000732421875,51149100
2021-11-10,437.0118103027344,463.6199951171875,467.3800048828125,462.0400085449219,465.5799865722656,69429700
2021-11-11,437.1532287597656,463.7699890136719,465.2900085449219,463.75,465.2099914550781,34848500
2021-11-12,440.4523620605469,467.2699890136719,467.8599853515625,464.1099853515625,465.1199951171875,53466700
2021-11-15,440.6031799316406,467.42999267578125,468.80999755859375,466.2300109863281,468.6400146484375,46980500
2021-11-16,442.3469543457031,469.2799987792969,470.489990234375,467.07000732421875,467.1499938964844,48857500
2021-11-17,441.2724304199219,468.1400146484375,469.19000244140625,467.4800109863281,469.0,47858300
2021-11-18,442.7712097167969,469.7300109863281,470.010009765625,466.3399963378906,469.239990234375,50625600
2021-11-19,441.9793395996094,468.8900146484375,470.94000244140625,468.5,469.6099853515625,57315600
2021-11-22,440.7351379394531,467.57000732421875,473.5400085449219,467.3500061035156,470.8900146484375,72762000
2021-11-23,441.3196105957031,468.19000244140625,469.1000061035156,464.45001220703125,467.2200012207031,73206500
2021-11-24,442.49786376953125,469.44000244140625,469.57000732421875,465.19000244140625,466.05999755859375,61858800
2021-11-26,432.6286926269531,458.9700012207031,463.8999938964844,457.7699890136719,462.3399963378906,112669600
2021-11-29,437.9355773925781,464.6000061035156,466.55999755859375,461.7300109863281,464.07000732421875,86268800
2021-11-30,429.41436767578125,455.55999755859375,464.0299987792969,455.29998779296875,462.0,148559600
2021-12-01,424.6447448730469,450.5,464.6700134277344,450.2900085449219,461.6400146484375,131939200
2021-12-02,431.1488037109375,457.3999938964844,459.07000732421875,450.30999755859375,450.7300109863281,127637800
2021-12-03,427.3972473144531,453.4200134277344,460.29998779296875,448.9200134277344,459.1700134277344,137331600
2021-12-06,432.45904541015625,458.7900085449219,460.7900085449219,453.55999755859375,456.1300048828125,98977500
2021-12-07,441.4043884277344,468.2799987792969,468.8800048828125,458.6499938964844,464.4100036621094,95484700
2021-12-08,442.5732116699219,469.5199890136719,470.0,466.8299865722656,468.70001220703125,72238800
2021-12-09,439.5851745605469,466.3500061035156,469.6300048828125,466.1400146484375,468.1499938964844,61272600
2021-12-10,443.7231750488281,470.739990234375,470.8999938964844,466.510009765625,469.2300109863281,77159800
2021-12-13,439.7925109863281,466.57000732421875,470.55999755859375,466.2699890136719,470.19000244140625,87724700
2021-12-14,436.7666931152344,463.3599853515625,465.739990234375,460.25,463.0899963378906,97264100
2021-12-15,443.5911865234375,470.6000061035156,470.8599853515625,460.739990234375,463.4200134277344,116899300
2021-12-16,439.67938232421875,466.45001220703125,472.8699951171875,464.79998779296875,472.57000732421875,116568600
2021-12-17,434.9999084472656,459.8699951171875,464.739990234375,458.05999755859375,461.54998779296875,135511600
2021-12-20,430.3743896484375,454.9800109863281,455.3999938964844,451.1400146484375,454.4800109863281,107134800
2021-12-21,438.0174560546875,463.05999755859375,463.2099914550781,456.30999755859375,458.6099853515625,69806300
2021-12-22,442.39703369140625,467.69000244140625,467.80999755859375,462.5799865722656,462.7900085449219,58890200
2021-12-23,445.1496887207031,470.6000061035156,472.19000244140625,468.6400146484375,468.75,56439700
2021-12-27,451.4495544433594,477.260009765625,477.30999755859375,472.010009765625,472.05999755859375,56808600
2021-12-28,451.0805358886719,476.8699951171875,478.80999755859375,476.05999755859375,477.7200012207031,47274600
2021-12-29,451.6576232910156,477.4800109863281,478.55999755859375,475.9200134277344,476.9800109863281,54503000
2021-12-30,450.408935546875,476.1600036621094,479.0,475.6700134277344,477.92999267578125,55329000
2021-12-31,449.2738342285156,474.9599914550781,476.8599853515625,474.6700134277344,475.6400146484375,65237400
2022-01-03,451.8752136230469,477.7099914550781,477.8500061035156,473.8500061035156,476.29998779296875,72668200
2022-01-04,451.7237854003906,477.54998779296875,479.9800109863281,475.5799865722656,479.2200012207031,71178700
2022-01-05,443.0497741699219,468.3800048828125,477.9800109863281,468.2799987792969,477.1600036621094,104538900
2022-01-06,442.63360595703125,467.94000244140625,470.82000732421875,465.42999267578125,467.8900146484375,86858900
2022-01-07,440.8835754394531,466.0899963378906,469.20001220703125,464.6499938964844,467.95001220703125,85111600
2022-01-10,440.3348693847656,465.510009765625,465.739990234375,456.6000061035156,462.70001220703125,119362000
2022-01-11,444.3456115722656,469.75,469.8500061035156,462.04998779296875,465.2300109863281,74303100
2022-01-12,445.5469055175781,471.0199890136719,473.20001220703125,468.94000244140625,471.5899963378906,67605400
2022-01-13,439.4079284667969,464.5299987792969,472.8800048828125,463.44000244140625,472.19000244140625,91173100
2022-01-14,439.5876770019531,464.7200012207031,465.0899963378906,459.8999938964844,461.19000244140625,95890900
2022-01-18,431.8027038574219,456.489990234375,459.9599914550781,455.30999755859375,459.739990234375,109709100
2022-01-19,427.319091796875,451.75,459.6099853515625,451.4599914550781,458.1300048828125,109357600
2022-01-20,422.5895080566406,446.75,458.739990234375,444.5,453.75,122379700
2022-01-21,414.2937316894531,437.9800109863281,448.05999755859375,437.95001220703125,445.55999755859375,202271200
2022-01-24,416.05316162109375,439.8399963378906,440.3800048828125,420.760009765625,432.0299987792969,251783900
2022-01-25,410.9736022949219,434.4700012207031,439.7200012207031,427.1499938964844,433.05999755859375,167997300
2022-01-26,409.942626953125,433.3800048828125,444.0400085449219,428.8599853515625,440.7200012207031,186391100
2022-01-27,407.9182434082031,431.239990234375,441.5899963378906,429.45001220703125,438.260009765625,149878300
2022-01-28,418.0491027832031,441.95001220703125,442.0,427.82000732421875,432.67999267578125,164457400
2022-01-31,425.5785827636719,449.9100036621094,450.2799987792969,439.80999755859375,441.239990234375,152251400
2022-02-01,428.4542236328125,452.95001220703125,453.6300048828125,446.94000244140625,450.67999267578125,123155400
2022-02-02,432.61627197265625,457.3500061035156,458.1199951171875,453.04998779296875,455.5,117361000
2022-02-03,422.44757080078125,446.6000061035156,452.9700012207031,445.7099914550781,450.95001220703125,118024400
2022-02-04,424.43408203125,448.70001220703125,452.7799987792969,443.8299865722656,446.3500061035156,118454400
2022-02-07,423.0718994140625,447.260009765625,450.989990234375,445.8500061035156,449.510009765625,84472900
2022-02-08,426.5529479980469,450.94000244140625,451.9200134277344,445.2200012207031,446.7300109863281,81012000
2022-02-09,432.7959899902344,457.5400085449219,457.8800048828125,455.010009765625,455.2200012207031,92589900
2022-02-10,425.0205078125,449.32000732421875,457.7099914550781,447.20001220703125,451.3399963378906,140103700
2022-02-11,416.6396789550781,440.4599914550781,451.6099853515625,438.94000244140625,449.4100036621094,153214600
2022-02-14,415.27752685546875,439.0199890136719,441.6000061035156,435.3399963378906,439.9200134277344,123006300
2022-02-15,421.974609375,446.1000061035156,446.2799987792969,443.17999267578125,443.7300109863281,88482700
2022-02-16,422.44757080078125,446.6000061035156,448.05999755859375,441.94000244140625,443.92999267578125,84863600
2022-02-17,413.4235534667969,437.05999755859375,446.57000732421875,436.4200134277344,443.2200012207031,102259100
2022-02-18,410.74664306640625,434.2300109863281,438.6600036621094,431.82000732421875,437.3299865722656,132642900
2022-02-22,406.3386535644531,429.57000732421875,435.5,425.8599853515625,431.8900146484375,124391800
2022-02-23,399.1307067871094,421.95001220703125,433.260009765625,421.3500061035156,432.6600036621094,132578000
2022-02-24,405.1372985839844,428.29998779296875,428.760009765625,410.6400146484375,411.0199890136719,213942900
